date,regime,regime_age_true,price,log_return
2015-11-17,bear,54,120.78550240304482,0.025422265675378607
2015-11-18,bear,55,121.59687500641813,0.006695005162741295
2015-11-19,bear,56,127.5318520161306,0.04765488289161914
2015-11-20,bear,57,129.64015182693242,0.01639639628222062
2015-11-23,bear,58,124.34341804349292,-0.04171531145947949
2015-11-24,bear,59,127.66230052511578,0.02634126242971873
2015-11-25,bull,1,127.22326347200097,-0.003444977270839254
2015-11-26,bull,2,128.5529301188536,0.010397203949664051
2015-11-27,bull,3,128.1537398466557,-0.0031100913273588477
2015-11-30,bull,4,128.802469697354,0.0050493524183088615
2015-12-01,bull,5,129.21875708756525,0.003226771352100465
2015-12-02,bull,6,129.44158359666486,0.0017229279419608478
2015-12-03,bull,7,130.59669720460246,0.008884239675024523
2015-12-04,bull,8,130.34743479871275,-0.0019104662733048102
2015-12-07,sideways,1,130.28470973014748,-0.0004813302663773816
2015-12-08,sideways,2,128.498508866018,-0.013804830472279048
2015-12-09,sideways,3,128.536079198624,0.0002923367874842312
2015-12-10,sideways,4,129.8243338025589,0.009972621313794512
2015-12-11,sideways,5,130.56642441324306,0.005699838388000183
2015-12-14,sideways,6,130.98068951238093,0.0031678074313215105
2015-12-15,sideways,7,129.61921685401,-0.010448852912473165
2015-12-16,sideways,8,129.99278211067508,0.002877875568019135
2015-12-17,sideways,9,129.5859362546435,-0.003134665212439797
2015-12-18,sideways,10,130.1830592241514,0.004597346347044132
2015-12-21,sideways,11,130.49877715593206,0.0024222484430225615
2015-12-22,sideways,12,131.1947735347445,0.005319183587074511
2015-12-23,sideways,13,131.48294881613666,0.002194136559621779
2015-12-24,sideways,14,130.82435268988715,-0.005021572075255668
2015-12-25,sideways,15,128.16949951078735,-0.020502001489346573
2015-12-28,sideways,16,129.7058342429259,0.011915470060132567
2015-12-29,sideways,17,131.35161986733905,0.012608775597301157
2015-12-30,sideways,18,131.195399811474,-0.0011900350230027116
2015-12-31,sideways,19,131.2579799444978,0.00047688571789742616
2016-01-01,sideways,20,130.7520652866158,-0.0038618006892240948
2016-01-04,sideways,21,129.78764519815078,-0.007403282144911372
2016-01-05,sideways,22,129.88403997292048,0.0007424358118524213
2016-01-06,sideways,23,129.1103886503008,-0.005974287770090327
2016-01-07,sideways,24,129.00154156805885,-0.000843409978005471
2016-01-08,sideways,25,128.3418694564738,-0.005126795777376714
2016-01-11,sideways,26,130.9092166183055,0.01980652139705315
2016-01-12,sideways,27,131.4293695916494,0.00396551389933585
2016-01-13,sideways,28,131.13314675896922,-0.002256399447097729
2016-01-14,sideways,29,130.7858978788054,-0.0026515756736871544
2016-01-15,sideways,30,129.60816836037117,-0.009045809424461876
2016-01-18,sideways,31,127.77641677485165,-0.014233816766923727
2016-01-19,sideways,32,126.47169445756062,-0.010263468736128848
2016-01-20,sideways,33,126.2216033352662,-0.001979405121818079
2016-01-21,sideways,34,126.23759337854456,0.00012667427852031975
2016-01-22,sideways,35,126.46637653131161,0.0018106816078543742
2016-01-25,sideways,36,126.54380607228701,0.0006120666179984237
2016-01-26,sideways,37,127.25407244100258,0.00559711710064236
2016-01-27,sideways,38,126.5614325936548,-0.00545783494679065
2016-01-28,sideways,39,126.47357723755653,-0.0006944126797890094
2016-01-29,sideways,40,126.94949427806922,0.00375591375435548
2016-02-01,sideways,41,127.14397891619058,0.0015308120563336932
2016-02-02,sideways,42,126.67760846853251,-0.0036747936004156052
2016-02-03,sideways,43,127.17889289907379,0.003949357841164595
2016-02-04,sideways,44,124.93464327794959,-0.017803954018831565
2016-02-05,sideways,45,125.35899076856793,0.003390800559620549
2016-02-08,sideways,46,125.63984400598352,0.00223788572469154
2016-02-09,sideways,47,126.77685302602335,0.009009045151482431
2016-02-10,sideways,48,126.4544285179562,-0.0025464838335418818
2016-02-11,sideways,49,126.59607541152292,0.0011195149281360934
2016-02-12,sideways,50,126.10462820946016,-0.0038895643312486998
2016-02-15,sideways,51,127.0808417231274,0.007711487958875375
2016-02-16,sideways,52,128.7154213397972,0.012780498405601803
2016-02-17,sideways,53,130.02952880539058,0.01015763796517596
2016-02-18,sideways,54,129.7983493882523,-0.0017794817072671618
2016-02-19,sideways,55,130.63491428992634,0.006424431097427085
2016-02-22,sideways,56,130.76942798972348,0.0010291620291910959
2016-02-23,sideways,57,129.72329802276144,-0.008031975456815296
2016-02-24,sideways,58,130.15823348762166,0.0033471856842193703
2016-02-25,sideways,59,130.55435933387423,0.003038795685268586
2016-02-26,sideways,60,130.5071899824622,-0.0003613657549255225
2016-02-29,sideways,61,134.27124341928902,0.02843363773467783
2016-03-01,sideways,62,132.72260156772163,-0.01160071101391825
2016-03-02,sideways,63,131.10957744993627,-0.012227804977513631
2016-03-03,sideways,64,129.70609987031006,-0.010762321811353366
2016-03-04,sideways,65,130.85538458975483,0.008821658159388799
2016-03-07,sideways,66,131.57017801427526,0.005447603389956627
2016-03-08,sideways,67,130.80119489954066,-0.005861808078366951
2016-03-09,sideways,68,129.45412872888795,-0.010351974219237788
2016-03-10,sideways,69,129.81265748265233,0.002765714710632882
2016-03-11,sideways,70,129.75679326926,-0.0004304375117568467
2016-03-14,sideways,71,129.18775132016802,-0.004395094447750093
2016-03-15,sideways,72,128.55621193467493,-0.004900527185151662
2016-03-16,sideways,73,128.80705812448866,0.001949355626313021
2016-03-17,sideways,74,128.85386662245168,0.0003633340874166782
2016-03-18,sideways,75,129.58856702103634,0.005685617237085958
2016-03-21,sideways,76,129.9127404159443,0.0024984349153282597
2016-03-22,sideways,77,129.42258621554987,-0.003780084961148711
2016-03-23,sideways,78,128.22705517473355,-0.009280351525204613
2016-03-24,sideways,79,129.47454267122197,0.009681719099986108
2016-03-25,sideways,80,130.91112252060432,0.011034358780395992
2016-03-28,sideways,81,130.77883916048341,-0.001010993089214646
2016-03-29,sideways,82,129.6601830497137,-0.008590594303767575
2016-03-30,sideways,83,128.89511364144565,-0.00591805042091137
2016-03-31,sideways,84,128.89023993216003,-3.781215044730388e-05
2016-04-01,sideways,85,130.73398129017116,0.01420339246493845
2016-04-04,sideways,86,131.98713661745353,0.00953988656358051
2016-04-05,sideways,87,131.89589228157732,-0.0006915514036148498
2016-04-06,sideways,88,131.17032804333292,-0.005516223840371848
2016-04-07,sideways,89,130.29560060769617,-0.006690972728608534
2016-04-08,sideways,90,130.9855858349738,0.005281565355663958
2016-04-11,sideways,91,130.83449456015833,-0.0011541612191064052
2016-04-12,sideways,92,131.36389938049697,0.0040382058166227005
2016-04-13,sideways,93,130.8181382670171,-0.004163228775389344
2016-04-14,sideways,94,132.54897765409564,0.01314411862243154
2016-04-15,sideways,95,135.77029679008928,0.024012243789066624
2016-04-18,sideways,96,135.87041816112654,0.0007371603007974747
2016-04-19,sideways,97,135.84723538218879,-0.00017063873982199628
2016-04-20,sideways,98,134.93543731152118,-0.006734563240412049
2016-04-21,sideways,99,133.76722844876963,-0.008695233594669562
2016-04-22,sideways,100,132.29596328838915,-0.011059629460778993
2016-04-25,sideways,101,131.90956226838,-0.002925005407723419
2016-04-26,sideways,102,131.44742352481785,-0.0035096028801292417
2016-04-27,sideways,103,131.10038312567673,-0.00264363740596747
2016-04-28,sideways,104,131.30284552477127,0.0015431398486403611
2016-04-29,sideways,105,129.97128295870098,-0.010192927270847961
2016-05-02,sideways,106,129.83004196369902,-0.0010873001433614222
2016-05-03,sideways,107,128.61118541327045,-0.009432439241091573
2016-05-04,sideways,108,128.47139369889632,-0.0010875239281841192
2016-05-05,sideways,109,126.85055149906333,-0.012696628740025593
2016-05-06,sideways,110,126.64636522347072,-0.0016109570277296308
2016-05-09,sideways,111,127.04467581422156,0.003140126008494902
2016-05-10,sideways,112,126.48727444798399,-0.00439709680573745
2016-05-11,sideways,113,126.98047422846928,0.0038916225477083856
2016-05-12,sideways,114,126.84977846835592,-0.0010297887684751384
2016-05-13,sideways,115,127.1154239186242,0.002091983820242416
2016-05-16,sideways,116,127.73023638844853,0.004824988283853723
2016-05-17,sideways,117,127.61277351146019,-0.0009200399519074571
2016-05-18,sideways,118,127.71298257560022,0.0007849507297741113
2016-05-19,sideways,119,127.81471757969402,0.0007962738239917065
2016-05-20,sideways,120,128.00404063502515,0.0014801345391277122
2016-05-23,sideways,121,127.18907624595137,-0.006387062233827733
2016-05-24,sideways,122,125.50199173625465,-0.013353139794373019
2016-05-25,sideways,123,127.21707439623742,0.013573245718136269
2016-05-26,sideways,124,126.72867039589315,-0.0038465271622230126
2016-05-27,sideways,125,128.11092690081875,0.010848157626847509
2016-05-30,sideways,126,128.86829104202093,0.005894378075130053
2016-05-31,sideways,127,129.4861102694981,0.004782735668799829
2016-06-01,sideways,128,129.05776245191814,-0.0033135436937191507
2016-06-02,sideways,129,128.2645938590196,-0.006164805237193483
2016-06-03,sideways,130,126.94093622369857,-0.010373360674408633
2016-06-06,sideways,131,126.11731653551021,-0.006509351798519115
2016-06-07,sideways,132,126.5988158308767,0.003810598662605246
2016-06-08,sideways,133,124.9566448782831,-0.013056319874440449
2016-06-09,sideways,134,124.37537319673288,-0.004662640114321723
2016-06-10,sideways,135,125.502466422765,0.009021215098759184
2016-06-13,sideways,136,126.17675420018834,0.0053583238940344054
2016-06-14,sideways,137,126.01661284794883,-0.0012699887839071969
2016-06-15,sideways,138,126.56857614725439,0.00437051895329775
2016-06-16,sideways,139,126.02115669731089,-0.004334462060945921
2016-06-17,sideways,140,126.32542228519219,0.002411490867500427
2016-06-20,sideways,141,126.4045937451632,0.0006265299532233928
2016-06-21,sideways,142,125.83586643428697,-0.004509413551007182
2016-06-22,sideways,143,125.71395040712805,-0.0009693192246019803
2016-06-23,sideways,144,126.45989461296708,0.0059161280701765856
2016-06-24,sideways,145,126.27952247735014,-0.0014273370439482711
2016-06-27,sideways,146,126.1176076470465,-0.0012830165892532025
2016-06-28,sideways,147,124.98412692564018,-0.009028120990133648
2016-06-29,sideways,148,128.40054879579756,0.026967920713103468
2016-06-30,sideways,149,126.9250039605358,-0.011558273320093472
2016-07-01,sideways,150,126.494722463788,-0.0033958043937703086
2016-07-04,sideways,151,125.67343170661971,-0.006513857103314846
2016-07-05,sideways,152,126.1589507504504,0.003855895263735647
2016-07-06,sideways,153,126.36184525474665,0.001606953179042332
2016-07-07,sideways,154,126.3698763403891,6.3554235253586e-05
2016-07-08,sideways,155,128.68433384508663,0.018149247829296816
2016-07-11,sideways,156,129.9097117520321,0.009477303129557748
2016-07-12,sideways,157,129.83186157856267,-0.0005994433220862597
2016-07-13,sideways,158,130.84375085446587,0.007763628894925031
2016-07-14,bear,1,128.8146050490833,-0.015629669269895775
2016-07-15,bear,2,131.3069693783199,0.0191636592245339
2016-07-18,bear,3,134.47145896346854,0.023814115804484805
2016-07-19,bear,4,138.6668761033955,0.0307225064440692
2016-07-20,bear,5,137.16302308277102,-0.010904314044405653
2016-07-21,bear,6,139.31108661048015,0.015539297725102293
2016-07-22,bear,7,134.21681253929214,-0.037252969216534065
2016-07-25,bear,8,138.09442477102533,0.02848119222747095
2016-07-26,bear,9,131.5352742990846,-0.048662627377861326
2016-07-27,bear,10,126.65766797381457,-0.037787142050103605
2016-07-28,bear,11,122.48808243130635,-0.03347418023959198
2016-07-29,bear,12,123.1956540081815,0.005760035592477508
2016-08-01,bear,13,124.33974439909463,0.009243918608352499
2016-08-02,bear,14,124.80580681393208,0.0037412906327329767
2016-08-03,bear,15,123.52446963632005,-0.010319712661689876
2016-08-04,bear,16,124.42894594607819,0.007295566543266789
2016-08-05,bear,17,122.2497920996225,-0.01766840995530433
2016-08-08,bear,18,119.91295110275874,-0.019300355667228437
2016-08-09,bear,19,118.15264151521309,-0.014788711384879931
2016-08-10,bear,20,115.58655221392844,-0.02195774154280124
2016-08-11,bear,21,114.49911918075193,-0.009452488921860434
2016-08-12,bear,22,114.41254158681356,-0.0007564280279673711
2016-08-15,bear,23,113.60555933291639,-0.00707825931281979
2016-08-16,bear,24,109.02942602931036,-0.04111463351220285
2016-08-17,bear,25,110.93247235096896,0.017303849622340634
2016-08-18,bear,26,113.4463446639196,0.022408331919274663
2016-08-19,bear,27,109.69718364164301,-0.033606297233001216
2016-08-22,bear,28,111.08533012198356,0.012574952145094881
2016-08-23,bear,29,107.64112549432691,-0.031495863919433
2016-08-24,bear,30,108.80779072555433,0.010780155890197159
2016-08-25,bear,31,107.58276856179899,-0.011322446366020023
2016-08-26,bear,32,106.43472800449032,-0.010728576752415028
2016-08-29,bear,33,106.34336742496716,-0.00085874051041914
2016-08-30,bear,34,106.49797447409793,0.0014527917832518466
2016-08-31,bear,35,107.4385060511363,0.008792681212606276
2016-09-01,bear,36,109.09698886847947,0.01531864556051789
2016-09-02,bear,37,102.2961137156019,-0.06436560957800899
2016-09-05,bear,38,102.37155948947212,0.0007372515268880789
2016-09-06,bear,39,99.64642936655473,-0.02698072039679519
2016-09-07,bear,40,98.0684564452212,-0.015962444307502977
2016-09-08,bear,41,101.54182877995022,0.03480504983204145
2016-09-09,bear,42,101.35174199217583,-0.0018737591602021194
2016-09-12,bear,43,101.13310834017928,-0.002159507109827112
2016-09-13,bear,44,101.85518944009459,0.00711453964181729
2016-09-14,bear,45,101.05407877609636,-0.007896286192969827
2016-09-15,bear,46,104.30121647985233,0.03162721824167234
2016-09-16,sideways,1,105.08816684833748,0.007516656873490419
2016-09-19,sideways,2,105.06658495158929,-0.00020539051950253865
2016-09-20,sideways,3,104.20356537990784,-0.00824794613862534
2016-09-21,sideways,4,104.84511702432854,0.006137839771512312
2016-09-22,sideways,5,105.12171184833198,0.0026346541068873507
2016-09-23,sideways,6,104.90273839150564,-0.0020852194677355184
2016-09-26,sideways,7,105.71991417065969,0.007759658038152882
2016-09-27,sideways,8,107.61859233530524,0.017800146140831568
2016-09-28,sideways,9,107.68141716378852,0.0005836026706416307
2016-09-29,sideways,10,107.35415036312044,-0.003043841138545443
2016-09-30,sideways,11,105.00110358590436,-0.022162325109169295
2016-10-03,sideways,12,105.3750277564164,0.0035548192838353873
2016-10-04,sideways,13,105.38239631087703,6.992450677578777e-05
2016-10-05,sideways,14,104.84462792958678,-0.005116083968835685
2016-10-06,sideways,15,105.49776617789402,0.006210258756692938
2016-10-07,sideways,16,106.15506428179593,0.006211116719537631
2016-10-10,sideways,17,106.06232814293976,-0.0008739730867433147
2016-10-11,sideways,18,106.99294005956439,0.008735928877846905
2016-10-12,sideways,19,106.66549640943353,-0.003065115629427794
2016-10-13,sideways,20,106.95722148694627,0.00273121942956727
2016-10-14,sideways,21,107.70688007029968,0.006984508592584274
2016-10-17,sideways,22,107.04410969283028,-0.006172474291867691
2016-10-18,sideways,23,106.09831516528725,-0.008874823826613495
2016-10-19,sideways,24,105.56929812416551,-0.004998574268310457
2016-10-20,sideways,25,105.64119548099731,0.0006808123818249067
2016-10-21,sideways,26,105.4377062920385,-0.0019280870829733621
2016-10-24,sideways,27,105.60919281404237,0.0016251038084047344
2016-10-25,sideways,28,106.17434888742734,0.005337123086879932
2016-10-26,sideways,29,106.548036493836,0.0035133866154727334
2016-10-27,sideways,30,106.53471455246894,-0.00012504007310760686
2016-10-28,sideways,31,107.41701230907796,0.00824768064287269
2016-10-31,sideways,32,107.61536679624393,0.0018448807035566662
2016-11-01,sideways,33,108.45581395189873,0.0077793937287080886
2016-11-02,sideways,34,108.5384398739097,0.0007615494378075352
2016-11-03,sideways,35,108.17905163728298,-0.003316654909262749
2016-11-04,bull,1,108.27569435906793,0.0008929601220968337
2016-11-07,bull,2,106.76999685304685,-0.014003741285480676
2016-11-08,bull,3,107.51302088055029,0.006935005986898416
2016-11-09,bull,4,107.78104708148378,0.0024898627438999033
2016-11-10,bull,5,107.65845633129328,-0.001138052784933067
2016-11-11,bull,6,108.00450475934818,0.003209162327113436
2016-11-14,bull,7,108.52347542986725,0.004793575997185724
2016-11-15,bull,8,108.55488861146692,0.0002894178971513605
2016-11-16,bull,9,108.89083331392374,0.003089920250176536
2016-11-17,bull,10,109.0152474495804,0.0011419061711347908
2016-11-18,bull,11,108.3833365567259,-0.005813401916987748
2016-11-21,bull,12,108.7274647793477,0.0031700726881672124
2016-11-22,bull,13,111.80468295225464,0.027909018639571185
2016-11-23,bull,14,111.54433877331388,-0.0023312777001701975
2016-11-24,bull,15,111.54760057374966,2.924175965798078e-05
2016-11-25,bull,16,111.97005691829862,0.0037800758322891204
2016-11-28,bull,17,111.88132372532091,-0.0007927866906164402
2016-11-29,bull,18,114.71125785504408,0.024979469838574162
2016-11-30,bull,19,114.1034331879977,-0.005312824049757733
2016-12-01,bull,20,114.59828153032716,0.004327463090411724
2016-12-02,bull,21,115.12052296284048,0.004546796535636325
2016-12-05,bull,22,113.79052726122458,-0.011620327339195588
2016-12-06,bull,23,114.34327115667506,0.0048457964659265875
2016-12-07,bull,24,116.00953630454586,0.014467322791082772
2016-12-08,bull,25,116.21942072834095,0.001807565116967543
2016-12-09,bull,26,114.52456709816698,-0.014690602577312709
2016-12-12,bull,27,115.02733588655123,0.004380443688648108
2016-12-13,bull,28,113.87421369557286,-0.010075352899818224
2016-12-14,bull,29,111.65267491419146,-0.019701514547329577
2016-12-15,bull,30,111.84761389898242,0.0017444186337236948
2016-12-16,bull,31,113.59165337730556,0.015472675132222493
2016-12-19,bull,32,114.79054519598888,0.010499091777430922
2016-12-20,bull,33,116.10463944264227,0.011382727077882657
2016-12-21,bull,34,116.64335875572125,0.0046292151107218005
2016-12-22,bull,35,116.94138370220486,0.0025517514976515355
2016-12-23,bull,36,117.05254792318453,0.0009501462586705223
2016-12-26,bull,37,116.39297731338121,-0.005650760400753479
2016-12-27,bull,38,115.57836012850393,-0.00702345852331125
2016-12-28,bull,39,116.28285327061445,0.006076870725917686
2016-12-29,bull,40,112.78919205666378,-0.03050509394770588
2016-12-30,bull,41,112.07228108695271,-0.0063764893896429324
2017-01-02,bull,42,113.18938456862423,0.009918355493045572
2017-01-03,bull,43,115.44054634047616,0.01969326165722111
2017-01-04,bull,44,115.11933456859079,-0.0027863648995506804
2017-01-05,bull,45,115.7261951883497,0.005257732461955874
2017-01-06,bull,46,117.28549747898465,0.013384097164632649
2017-01-09,bull,47,117.57175677274407,0.0024377312630196536
2017-01-10,bull,48,116.22329532624744,-0.011535542668928369
2017-01-11,bull,49,116.42021455358051,0.0016928843144030517
2017-01-12,bull,50,115.48225278490773,-0.008089322155354331
2017-01-13,bull,51,115.96941907752796,0.004209665094523504
2017-01-16,bull,52,115.08942813465724,-0.007617065593613392
2017-01-17,bull,53,114.22320331851465,-0.007555004108181183
2017-01-18,bull,54,113.8823456318401,-0.002988598409348733
2017-01-19,bull,55,113.90948931148472,0.00023832004145226505
2017-01-20,bull,56,115.13441970370957,0.010696133120331307
2017-01-23,bull,57,114.35738780461509,-0.006771787428041096
2017-01-24,bull,58,116.87681659410273,0.021792005208381128
2017-01-25,bull,59,116.71109863302031,-0.001418891801178942
2017-01-26,bull,60,116.4145273796444,-0.0025443055612203564
2017-01-27,bull,61,118.19481703450623,0.015176921717938456
2017-01-30,bull,62,117.67239744792069,-0.004429784292130469
2017-01-31,bull,63,118.0681929051074,0.0033578929151863108
2017-02-01,bull,64,117.66947766793419,-0.0033827060087780773
2017-02-02,bull,65,117.67022434199555,6.345500185476311e-06
2017-02-03,bull,66,118.14106288239847,0.0039933556331893695
2017-02-06,bull,67,118.64686499547877,0.004272201601878675
2017-02-07,bull,68,117.55549322250951,-0.00924105540569413
2017-02-08,bull,69,118.30124066508345,0.006323753538640019
2017-02-09,bear,1,117.43871543925147,-0.007317631588109905
2017-02-10,bear,2,119.23173681767074,0.015152340874695637
2017-02-13,bear,3,119.26057646734054,0.0002418497218056642
2017-02-14,bear,4,119.13943954313002,-0.0010162493833950157
2017-02-15,bear,5,118.0497690867762,-0.009188260535496259
2017-02-16,bear,6,117.38915570704609,-0.005611774807231469
2017-02-17,bear,7,112.99252617790161,-0.03817285615306712
2017-02-20,bear,8,115.85143032261993,0.024986920628244813
2017-02-21,bear,9,115.19719485272554,-0.0056631994061066
2017-02-22,bear,10,116.80610085948395,0.013869904687441982
2017-02-23,bear,11,117.40222151106093,0.0050905273804015974
2017-02-24,bear,12,113.9380259344331,-0.02995116137754089
2017-02-27,bear,13,117.29193818068799,0.029011356666295146
2017-02-28,bear,14,117.52334875333577,0.001971001552629017
2017-03-01,bear,15,118.08073062486592,0.004731521736439849
2017-03-02,bear,16,114.96522659753299,-0.02673884314900254
2017-03-03,bear,17,115.47277552175605,0.004405087184363097
2017-03-06,bear,18,108.97564481605981,-0.05791037720183734
2017-03-07,bear,19,108.80071555542258,-0.0016065040113727243
2017-03-08,bear,20,107.7750984329589,-0.00947127724456347
2017-03-09,bear,21,108.0615834402462,0.0026546476997600325
2017-03-10,bear,22,106.44231791479785,-0.015098059052422019
2017-03-13,bear,23,106.23386799628886,-0.0019602569452266236
2017-03-14,bear,24,104.45438027444263,-0.016892541963478724
2017-03-15,bear,25,101.85034318166196,-0.025245911542092776
2017-03-16,bear,26,103.44377460294172,0.015523712397172111
2017-03-17,bear,27,98.81874965093928,-0.04574086400154193
2017-03-20,bear,28,100.82045751935735,0.020053926082322898
2017-03-21,bear,29,95.78794603220067,-0.05120443386456616
2017-03-22,bear,30,98.41618740146481,0.02706844387926617
2017-03-23,bear,31,95.250591716848,-0.03269407040312104
2017-03-24,bear,32,91.50897066945046,-0.04007421865874466
2017-03-27,bear,33,89.42827963166015,-0.023000048444439362
2017-03-28,bear,34,90.92670628806486,0.01661679744695624
2017-03-29,bear,35,90.81458093119538,-0.0012339009237920529
2017-03-30,bear,36,89.84573036773963,-0.0107257631151006
2017-03-31,bear,37,90.29837449610173,0.005025366567560329
2017-04-03,bear,38,91.7963054180737,0.01645259171574343
2017-04-04,bear,39,89.71120442917481,-0.022976379537682213
2017-04-05,bear,40,89.7839111824296,0.0008101251890171703
2017-04-06,bear,41,93.22096828093053,0.03756688146463392
2017-04-07,bear,42,92.59541040530085,-0.0067331011758825915
2017-04-10,bull,1,93.01375866451771,0.004507848073890206
2017-04-11,bull,2,93.33236790092052,0.003419545688885316
2017-04-12,bull,3,93.97005514286133,0.006809198679334282
2017-04-13,bull,4,92.23782641533712,-0.018605857972885307
2017-04-14,bull,5,93.35811750839417,0.012072512747791128
2017-04-17,bull,6,94.24557348926184,0.009461035610853827
2017-04-18,bull,7,94.13166993447932,-0.0012093134668896706
2017-04-19,bull,8,93.34719191033525,-0.00836875789517465
2017-04-20,bull,9,93.28052378252832,-0.0007144504812187921
2017-04-21,bull,10,93.04272162455746,-0.002552577769574478
2017-04-24,bull,11,93.87570243045124,0.00891283268979583
2017-04-25,bull,12,94.45828969103151,0.006186765461496746
2017-04-26,bull,13,94.21349573384784,-0.002594919998182426
2017-04-27,bull,14,94.06603409934449,-0.001566412076613412
2017-04-28,bull,15,94.09841715301735,0.0003441994890856005
2017-05-01,bull,16,94.00499616197881,-0.0009932940298442929
2017-05-02,bull,17,94.91090460643217,0.00959067378260296
2017-05-03,bull,18,95.04721594990615,0.0014351728314820958
2017-05-04,bull,19,95.402183682953,0.003727689819699557
2017-05-05,bull,20,96.17863686875643,0.00810579508843539
2017-05-08,bull,21,97.00603842217738,0.008565965301719377
2017-05-09,bull,22,97.43301794806732,0.0043919181690402825
2017-05-10,bull,23,98.19192764718014,0.0077588622861284135
2017-05-11,bull,24,97.75461434213956,-0.004463605498501712
2017-05-12,bull,25,98.94577615967242,0.012111581227252987
2017-05-15,bull,26,97.6950773698435,-0.01272081190565473
2017-05-16,bull,27,97.65080672127709,-0.0004532539759440928
2017-05-17,bull,28,98.36929671064529,0.007330811426698269
2017-05-18,bull,29,98.21870025848862,-0.0015321025081579168
2017-05-19,bull,30,98.40677743561064,0.0019130505027881175
2017-05-22,bull,31,98.83037469769029,0.004295315651938147
2017-05-23,bull,32,99.85390980249569,0.010303222138881497
2017-05-24,bull,33,100.53869110717717,0.006834423696731699
2017-05-25,bull,34,102.41335766483257,0.018474510491658432
2017-05-26,bull,35,102.2431384837131,-0.001663462666214917
2017-05-29,bull,36,102.98178695371006,0.0071984595245038994
2017-05-30,bull,37,103.20430368318205,0.002158407632364046
2017-05-31,bull,38,104.00120803388168,0.007691960249952999
2017-06-01,bull,39,103.18732153700006,-0.007856522607579698
2017-06-02,bull,40,103.73817613462579,0.0053241954721132
2017-06-05,bull,41,103.72235375966945,-0.00015253383373765189
2017-06-06,bull,42,104.06066111429129,0.0032563552297446546
2017-06-07,bull,43,103.1829141526825,-0.008470730240070291
2017-06-08,bull,44,103.31369463078688,0.001266659984011171
2017-06-09,bull,45,106.0049187107889,0.025715557178662266
2017-06-12,bull,46,105.21144699832112,-0.007513389812303829
2017-06-13,bull,47,105.98347035329252,0.007311035733721813
2017-06-14,bull,48,105.87740605317384,-0.0010012637611885038
2017-06-15,bull,49,104.85799144268093,-0.009674905823617661
2017-06-16,bull,50,105.47332980028949,0.005851150551706479
2017-06-19,bull,51,106.97255942582072,0.01411422475189911
2017-06-20,bull,52,107.7489539210869,0.007231672940073044
2017-06-21,bull,53,106.96894274836242,-0.007265482906086118
2017-06-22,bull,54,105.77773089607847,-0.011198523395953964
2017-06-23,bull,55,105.29147045778149,-0.00460760068691011
2017-06-26,bull,56,105.71744594310417,0.004037517193679077
2017-06-27,bull,57,106.73158546424007,0.009547204970215512
2017-06-28,bull,58,106.85423334454363,0.0011484647666998927
2017-06-29,bull,59,107.36580352644897,0.00477612796493273
2017-06-30,bull,60,106.82228852809999,-0.005075129618475915
2017-07-03,bull,61,105.63483941451601,-0.011178363276823854
2017-07-04,bull,62,106.05896879909575,0.004007013295752354
2017-07-05,bull,63,107.64977391027479,0.014887874723709909
2017-07-06,bull,64,107.26297388106359,-0.0035996044984630054
2017-07-07,bull,65,107.0934124751346,-0.0015820516867020504
2017-07-10,bull,66,108.33511333157159,0.011527856886292959
2017-07-11,bull,67,108.93349087188287,0.005508196229394416
2017-07-12,bull,68,108.8759317175822,-0.0005285276913756133
2017-07-13,bull,69,108.94516193267299,0.0006356612783613063
2017-07-14,bull,70,108.65979522460411,-0.00262279752616699
2017-07-17,bull,71,107.30785042423159,-0.012520046289519682
2017-07-18,bull,72,105.90227214240886,-0.0131851023562868
2017-07-19,bull,73,106.35394199709896,0.004255899298561209
2017-07-20,bull,74,105.72761186716019,-0.005906519821479694
2017-07-21,bull,75,106.4862473447326,0.007149756496697204
2017-07-24,bull,76,106.0820510534589,-0.0038029826786602806
2017-07-25,bull,77,105.55237685774375,-0.005005568393475718
2017-07-26,bull,78,104.69201272446507,-0.008184465113584798
2017-07-27,bull,79,105.6977620150308,0.00956089195066171
2017-07-28,bull,80,102.89128408962173,-0.026910783134978262
2017-07-31,bull,81,102.08059390408015,-0.007910298922342426
2017-08-01,bull,82,100.6817178868167,-0.013798404643023008
2017-08-02,bull,83,99.76256296690005,-0.009171240592443073
2017-08-03,bull,84,100.29401076936315,0.00531298764816735
2017-08-04,bull,85,100.87907531712563,0.005816545430055963
2017-08-07,bull,86,101.25996810393193,0.003768626101753221
2017-08-08,bull,87,101.41180750089995,0.0014983776100370926
2017-08-09,bull,88,102.03653569840132,0.006141413110045193
2017-08-10,bull,89,102.33293741159181,0.002900647699492177
2017-08-11,bull,90,102.9974039410288,0.006472193486463305
2017-08-14,bull,91,104.16782341903745,0.011299501813481081
2017-08-15,bull,92,104.45604807909466,0.002763105117016274
2017-08-16,bull,93,104.80840536278579,0.0033675821276970977
2017-08-17,bull,94,104.94401628743628,0.0012930572384209761
2017-08-18,bull,95,106.75055143810353,0.0170677880393296
2017-08-21,bull,96,104.95978177473957,-0.01691757172615684
2017-08-22,bull,97,105.2874326119132,0.003116817536706557
2017-08-23,bull,98,104.25023972707163,-0.009899903385939187
2017-08-24,bull,99,105.56537434437188,0.012536262820318637
