date,regime,regime_age_true,price,log_return,realized_vol,z
2016-02-19,sideways,55,130.63491428992634,0.006424431097427296,0.00673904780672027,0.9533143675017064
2016-02-22,sideways,56,130.76942798972348,0.0010291620291908742,0.0067364044358239625,0.1527761640494485
2016-02-23,sideways,57,129.72329802276144,-0.008031975456815313,0.006999506455639026,-1.1475059717024045
2016-02-24,sideways,58,130.15823348762166,0.003347185684219237,0.006849842342284161,0.4886514925397653
2016-02-25,sideways,59,130.55435933387423,0.0030387956852687206,0.006840591291654746,0.4442299730691311
2016-02-26,sideways,60,130.5071899824622,-0.0003613657549253006,0.00683385973672464,-0.05287871991041149
2016-02-29,sideways,61,134.27124341928902,0.028433637734677632,0.009127502387261142,3.1151608105149577
2016-03-01,sideways,62,132.72260156772165,-0.011600711013918115,0.009580889625117849,-1.2108177286068487
2016-03-02,sideways,63,131.10957744993627,-0.01222780497751395,0.01010555745871712,-1.210007961210113
2016-03-03,sideways,64,129.70609987031006,-0.010762321811353236,0.009501405048046092,-1.1327084527952467
2016-03-04,sideways,65,130.85538458975483,0.00882165815938881,0.009623850897824783,0.9166453484210477
2016-03-07,sideways,66,131.57017801427526,0.005447603389956572,0.009652192164281466,0.5643902750005088
2016-03-08,sideways,67,130.80119489954066,-0.00586180807836677,0.009681392979251854,-0.6054715567201107
2016-03-09,sideways,68,129.45412872888795,-0.01035197421923794,0.010007583359142716,-1.0344129894037402
2016-03-10,sideways,69,129.81265748265233,0.002765714710632676,0.010013894778691516,0.2761877143464516
2016-03-11,sideways,70,129.75679326926,-0.0004304375117567926,0.009950040317744352,-0.0432598761423282
2016-03-14,sideways,71,129.18775132016802,-0.004395094447750107,0.00991582546064283,-0.4432404004280627
2016-03-15,sideways,72,128.55621193467493,-0.004900527185151626,0.009575915291307815,-0.5117554861413508
2016-03-16,sideways,73,128.80705812448866,0.0019493556263132205,0.009286386708433021,0.20991540493817681
2016-03-17,sideways,74,128.85386662245168,0.00036333408741681867,0.009282872038042204,0.03914026671140534
2016-03-18,sideways,75,129.58856702103634,0.005685617237086002,0.009255861932315604,0.6142720449659508
2016-03-21,sideways,76,129.9127404159443,0.0024984349153280776,0.009273633448204758,0.2694127311891693
2016-03-22,sideways,77,129.42258621554987,-0.0037800849611487235,0.009135449708548677,-0.4137820339168891
2016-03-23,sideways,78,128.22705517473355,-0.009280351525204686,0.009318036652650375,-0.995955679415044
2016-03-24,sideways,79,129.47454267122197,0.009681719099986354,0.00957495466302096,1.0111503856386626
2016-03-25,sideways,80,130.91112252060432,0.011034358780395815,0.009911485504659789,1.113290109258407
2016-03-28,sideways,81,130.7788391604834,-0.001010993089214908,0.0073442197770798735,-0.1376583381082977
2016-03-29,sideways,82,129.6601830497137,-0.008590594303767065,0.007150691717069056,-1.201365496328263
2016-03-30,sideways,83,128.89511364144565,-0.0059180504209117215,0.0067658528053145366,-0.8746939360346605
2016-03-31,sideways,84,128.89023993216003,-3.781215044714599e-05,0.006351337307954986,-0.00595341557435261
2016-04-01,sideways,85,130.73398129017116,0.014203392464938597,0.006853015531805129,2.0725755543701987
2016-04-04,sideways,86,131.98713661745353,0.009539886563580444,0.0070829230299337695,1.3468855334532202
2016-04-05,sideways,87,131.89589228157732,-0.0006915514036148012,0.006944642511120303,-0.09958056192344461
2016-04-06,sideways,88,131.17032804333292,-0.005516223840371817,0.0066268948980060674,-0.832399475964462
2016-04-07,sideways,89,130.29560060769617,-0.006690972728608402,0.006803644611891876,-0.9834394813793568
2016-04-08,sideways,90,130.9855858349738,0.005281565355663783,0.006895686024767291,0.765923120149894
2016-04-11,sideways,91,130.83449456015833,-0.0011541612191064803,0.006812892453106998,-0.1694084013582408
2016-04-12,sideways,92,131.36389938049695,0.004038205816622665,0.006723365995242802,0.6006226374527203
2016-04-13,sideways,93,130.8181382670171,-0.004163228775389038,0.006820016753753716,-0.6104426023730235
2016-04-14,sideways,94,132.54897765409564,0.013144118622431453,0.007357086610189206,1.7865928891237315
2016-04-15,sideways,95,135.77029679008928,0.0240122437890666,0.008897251842367327,2.69883827214197
2016-04-18,sideways,96,135.87041816112654,0.0007371603007974948,0.008904210602791987,0.08278783304680061
2016-04-19,sideways,97,135.8472353821888,-0.00017063873982179213,0.008811830480216143,-0.01936473247016057
2016-04-20,sideways,98,134.93543731152118,-0.006734563240412259,0.00865079942753581,-0.7784902767455109
2016-04-21,sideways,99,133.76722844876963,-0.008695233594669458,0.008827550306630265,-0.9850109365152612
2016-04-22,sideways,100,132.29596328838915,-0.011059629460779107,0.008970132067313619,-1.2329394236099862
2016-04-25,sideways,101,131.90956226838,-0.0029250054077234106,0.00899756281061197,-0.32508863447705855
2016-04-26,sideways,102,131.44742352481785,-0.0035096028801293684,0.008798984970459217,-0.3988645158404223
2016-04-27,sideways,103,131.10038312567673,-0.0026436374059673824,0.0086995685442153,-0.3038814387783915
2016-04-28,sideways,104,131.30284552477127,0.001543139848640268,0.008698276502968175,0.1774075413806047
2016-04-29,sideways,105,129.97128295870098,-0.010192927270847864,0.008445441858418612,-1.206914622316335
2016-05-02,sideways,106,129.83004196369902,-0.0010873001433614048,0.00812239328381001,-0.13386450340057648
2016-05-03,sideways,107,128.61118541327045,-0.00943243924109168,0.008346954201277682,-1.1300456446314082
2016-05-04,sideways,108,128.47139369889632,-0.0010875239281838995,0.008286651771293268,-0.13123803898111355
2016-05-05,sideways,109,126.85055149906331,-0.012696628740025712,0.008604922724576516,-1.475507584020816
2016-05-06,sideways,110,126.64636522347072,-0.001610957027729577,0.008462626353097425,-0.19036135598022083
2016-05-09,sideways,111,127.04467581422156,0.0031401260084949994,0.008530989839974247,0.3680846030059835
2016-05-10,sideways,112,126.487274447984,-0.004397096805737347,0.008452506956775135,-0.5202121486824497
2016-05-11,sideways,113,126.98047422846928,0.0038916225477084324,0.008530107742039926,0.45622196874828375
2016-05-12,sideways,114,126.84977846835592,-0.001029788768475195,0.007808690046333386,-0.13187727549241604
2016-05-13,sideways,115,127.1154239186242,0.0020919838202424087,0.004952214654911207,0.42243399489312283
2016-05-16,sideways,116,127.73023638844852,0.004824988283853449,0.005205219289554796,0.9269519717518245
2016-05-17,sideways,117,127.6127735114602,-0.000920039951907196,0.0051857661515203836,-0.17741639808371518
2016-05-18,sideways,118,127.71298257560022,0.0007849507297739311,0.005182997501722749,0.15144725219586264
2016-05-19,sideways,119,127.81471757969402,0.000796273823991651,0.00504267086142817,0.1579071579076118
2016-05-20,sideways,120,128.00404063502515,0.0014801345391276678,0.004657961706763147,0.3177644283718736
2016-05-23,sideways,121,127.18907624595136,-0.006387062233827853,0.004770840068407077,-1.338770980004872
2016-05-24,sideways,122,125.50199173625464,-0.013353139794373019,0.005417952846374957,-2.4646098209044647
2016-05-25,sideways,123,127.21707439623742,0.01357324571813653,0.006476212460331533,2.0958617094908716
2016-05-26,sideways,124,126.72867039589316,-0.0038465271622229813,0.0064548692625566746,-0.59591093262506
2016-05-27,sideways,125,128.11092690081875,0.010848157626847273,0.006719568840407192,1.6144127524393213
2016-05-30,sideways,126,128.86829104202093,0.005894378075130079,0.006878988918632682,0.8568669240277957
2016-05-31,sideways,127,129.4861102694981,0.004782735668799756,0.006623160488422952,0.7221228712726813
2016-06-01,sideways,128,129.05776245191814,-0.0033135436937189932,0.006666953662688406,-0.4970101580671296
2016-06-02,sideways,129,128.2645938590196,-0.006164805237193379,0.006139646346520235,-1.0040977752224123
2016-06-03,sideways,130,126.94093622369856,-0.010373360674408822,0.006597830636603367,-1.572238095482417
2016-06-06,sideways,131,126.1173165355102,-0.006509351798519222,0.006716803200816411,-0.9691145629706743
2016-06-07,sideways,132,126.5988158308767,0.003810598662605304,0.006708300071587852,0.5680423686985333
2016-06-08,sideways,133,124.9566448782831,-0.013056319874440383,0.007245613950391392,-1.8019618439283684
2016-06-09,sideways,134,124.37537319673288,-0.004662640114321692,0.007296944777136639,-0.6389852543397398
2016-06-10,sideways,135,125.502466422765,0.009021215098759366,0.00760857550314447,1.1856641358203097
2016-06-13,sideways,136,126.17675420018834,0.00535832389403419,0.007629637429435895,0.7023038700844745
2016-06-14,sideways,137,126.01661284794883,-0.001269988783907191,0.007630782635607695,-0.1664296893979149
2016-06-15,sideways,138,126.5685761472544,0.0043705189532977345,0.0077074931367721025,0.5670480499614311
2016-06-16,sideways,139,126.02115669731089,-0.004334462060945938,0.007749100420978103,-0.559350353650319
2016-06-17,sideways,140,126.3254222851922,0.002411490867500511,0.007765713749989701,0.3105304863321429
2016-06-20,sideways,141,126.4045937451632,0.0006265299532234247,0.00765099464171866,0.08188869324350825
2016-06-21,sideways,142,125.83586643428696,-0.004509413551007235,0.0070926430347768195,-0.6357874672243575
2016-06-22,sideways,143,125.71395040712804,-0.0009693192246019411,0.0063486510447984855,-0.1526811314343878
2016-06-23,sideways,144,126.45989461296708,0.005916128070176664,0.006459774480678483,0.915841270910015
2016-06-24,sideways,145,126.27952247735014,-0.0014273370439484723,0.005925232282067488,-0.24089132307407743
2016-06-27,sideways,146,126.1176076470465,-0.0012830165892531143,0.005717247237154892,-0.22441159810531291
2016-06-28,sideways,147,124.98412692564018,-0.009028120990133628,0.005805389941256505,-1.555127404272107
2016-06-29,sideways,148,128.40054879579756,0.02696792071310333,0.00863879241512862,3.121723432765436
2016-06-30,sideways,149,126.9250039605358,-0.011558273320093449,0.008912813811203768,-1.2968153004121137
2016-07-01,sideways,150,126.494722463788,-0.0033958043937701537,0.008639392531427753,-0.39306055158590647
2016-07-04,sideways,151,125.67343170661972,-0.00651385710331468,0.008639566415100306,-0.7539564823449596
2016-07-05,sideways,152,126.1589507504504,0.003855895263735424,0.008640672437597202,0.44624944315186554
2016-07-06,sideways,153,126.36184525474664,0.001606953179042308,0.008094933473440317,0.1985134509523472
2016-07-07,sideways,154,126.3698763403891,6.355423525356487e-05,0.008002936335827939,0.00794136459252364
2016-07-08,sideways,155,128.68433384508663,0.018149247829296628,0.008724490351058855,2.0802645311074164
2016-07-11,sideways,156,129.9097117520321,0.009477303129557895,0.008873866332560243,1.0680015648628272
2016-07-12,sideways,157,129.83186157856267,-0.0005994433220864042,0.008864279322864406,-0.06762459758462348
2016-07-13,sideways,158,130.84375085446587,0.007763628894925033,0.008954298852245626,0.8670281194577297
2016-07-14,bear,1,128.8146050490833,-0.01562966926989585,0.009679201895298918,-1.6147683909235335
2016-07-15,bear,2,131.3069693783199,0.019163659224533797,0.010489901678306162,1.8268673827673296
2016-07-18,bear,3,134.47145896346854,0.02381411580448488,0.011564185759563275,2.059298968350732
2016-07-19,bear,4,138.6668761033955,0.030722506444069347,0.012946024286911923,2.3731228802906665
2016-07-20,bear,5,137.16302308277102,-0.010904314044405748,0.013365087133419036,-0.815880505345888
2016-07-21,bear,6,139.31108661048015,0.015539297725102225,0.013595370492000072,1.1429844986016393
2016-07-22,bear,7,134.21681253929214,-0.03725296921653397,0.0165118078752984,-2.2561411504953535
2016-07-25,bear,8,138.09442477102533,0.028481192227470874,0.01741740579436564,1.6352143691045116
2016-07-26,bear,9,131.5352742990846,-0.048662627377861194,0.020940428699417247,-2.3238601308680673
2016-07-27,bear,10,126.65766797381455,-0.037787142050103736,0.02194885285598713,-1.72159986209923
2016-07-28,bear,11,122.48808243130637,-0.033474180239591866,0.023040297067616396,-1.4528536737766504
2016-07-29,bear,12,123.1956540081815,0.0057600355924774,0.02309737334159546,0.24938054675266044
2016-08-01,bear,13,124.33974439909464,0.00924391860835274,0.023179541287597735,0.39879644267588327
2016-08-02,bear,14,124.80580681393208,0.003741290632733018,0.02317841322194688,0.1614127160866436
2016-08-03,bear,15,123.52446963632003,-0.01031971266169001,0.023273520715945822,-0.44341003613688207
2016-08-04,bear,16,124.4289459460782,0.0072955665432669625,0.023349190043788676,0.31245480162630823
2016-08-05,bear,17,122.2497920996225,-0.017668409955304516,0.02319448833373933,-0.7617503650470085
2016-08-08,bear,18,119.91295110275874,-0.01930035566722844,0.023300508826603204,-0.8283233559772045
2016-08-09,bear,19,118.15264151521308,-0.014788711384880157,0.023407175925141573,-0.6318024622951481
2016-08-10,bear,20,115.58655221392844,-0.02195774154280105,0.023516578810458193,-0.933713263301552
2016-08-11,bear,21,114.49911918075192,-0.009452488921860491,0.023426595901523573,-0.4034939161282813
2016-08-12,bear,22,114.41254158681356,-0.0007564280279671423,0.02271808421541931,-0.03329629474010561
2016-08-15,bear,23,113.6055593329164,-0.007078259312819696,0.02154055716661818,-0.32860149614834533
2016-08-16,bear,24,109.02942602931036,-0.04111463351220304,0.020638637646559144,-1.9921195486010017
2016-08-17,bear,25,110.93247235096896,0.01730384962234057,0.0216577835210161,0.7989667827988679
2016-08-18,bear,26,113.4463446639196,0.02240833191927491,0.022143349678188963,1.0119666737389308
2016-08-19,bear,27,109.697183641643,-0.033606297233001306,0.0219233839463527,-1.5328973535854278
2016-08-22,bear,28,111.08533012198356,0.012574952145094898,0.020705300817996184,0.6073300869005136
2016-08-23,bear,29,107.64112549432691,-0.03149586391943311,0.019369399640712444,-1.6260629912985074
2016-08-24,bear,30,108.80779072555433,0.010780155890197186,0.018739689703804883,0.5752579717479739
2016-08-25,bear,31,107.582768561799,-0.011322446366019825,0.017758587825080878,-0.6375758296517735
2016-08-26,bear,32,106.43472800449032,-0.010728576752415191,0.01754148004557565,-0.6116118323277503
2016-08-29,bear,33,106.34336742496716,-0.000858740510419024,0.017181397488681444,-0.04998083019642231
2016-08-30,bear,34,106.49797447409792,0.00145279178325163,0.017107831440671486,0.08491969238122254
2016-08-31,bear,35,107.4385060511363,0.008792681212606322,0.017496791135643276,0.5025310723801503
2016-09-01,bear,36,109.09698886847949,0.015318645560518011,0.017927884662107735,0.8544591762627414
2016-09-02,bear,37,102.2961137156019,-0.06436560957800926,0.02202204968389456,-2.922780145441317
2016-09-05,bear,38,102.37155948947212,0.0007372515268880402,0.021980214702239292,0.03354159806332241
2016-09-06,bear,39,99.64642936655471,-0.026980720396795263,0.02234709758481736,-1.207347857787402
2016-09-07,bear,40,98.0684564452212,-0.01596244430750278,0.022197026887990412,-0.7191253309757073
2016-09-08,bear,41,101.54182877995022,0.03480504983204156,0.024184539641504563,1.4391446084138186
2016-09-09,bear,42,101.35174199217585,-0.0018737591602019364,0.024173065513080804,-0.07751433756666015
2016-09-12,bear,43,101.13310834017928,-0.0021595071098274546,0.02418718541341383,-0.08928310892386124
2016-09-13,bear,44,101.8551894400946,0.007114539641817478,0.022849807542788293,0.3113610313126214
2016-09-14,bear,45,101.05407877609636,-0.007896286192969983,0.022336905551222457,-0.35350850971108816
2016-09-15,bear,46,104.30121647985231,0.03162721824167215,0.023009939010738056,1.3745024802939576
2016-09-16,sideways,1,105.08816684833748,0.007516656873490521,0.02206196604863916,0.3407065742426962
2016-09-19,sideways,2,105.06658495158928,-0.0002053905195027,0.02179662470359361,-0.009423042434126843
2016-09-20,sideways,3,104.20356537990784,-0.008247946138625319,0.02078116687000265,-0.396895236452344
2016-09-21,sideways,4,104.84511702432854,0.006137839771512313,0.020660918472447914,0.29707487494795287
2016-09-22,sideways,5,105.12171184833198,0.002634654106887572,0.020559771873066717,0.12814607687057883
2016-09-23,sideways,6,104.90273839150564,-0.0020852194677355353,0.020438473429650765,-0.10202422773466237
2016-09-26,sideways,7,105.71991417065968,0.007759658038152934,0.02052616937215918,0.378037318968916
2016-09-27,sideways,8,107.61859233530524,0.017800146140831693,0.02092107200955776,0.8508238073412168
2016-09-28,sideways,9,107.68141716378852,0.0005836026706416605,0.020830628443593163,0.02801656571341505
2016-09-29,sideways,10,107.35415036312044,-0.0030438411385454774,0.020527617485948578,-0.14828029315282334
2016-09-30,sideways,11,105.00110358590436,-0.0221623251091693,0.015102150825941687,-1.4674946214349822
2016-10-03,sideways,12,105.3750277564164,0.0035548192838353297,0.015109716075389365,0.23526711329972658
2016-10-04,sideways,13,105.38239631087704,6.992450677608433e-05,0.013562727493666776,0.005155637522669104
2016-10-05,sideways,14,104.84462792958678,-0.005116083968835732,0.012977292367585574,-0.3942335445577681
2016-10-06,sideways,15,105.49776617789402,0.006210258756692991,0.010704493561976348,0.5801543735569685
2016-10-07,sideways,16,106.15506428179592,0.006211116719537312,0.01070670387237281,0.5801147387259165
2016-10-10,sideways,17,106.06232814293976,-0.0008739730867433295,0.010682257451574898,-0.08181539255211254
2016-10-11,sideways,18,106.9929400595644,0.00873592887784719,0.01072614637666262,0.8144517677713554
2016-10-12,sideways,19,106.66549640943352,-0.0030651156294279392,0.010533295922393238,-0.2909930236472008
2016-10-13,sideways,20,106.95722148694628,0.0027312194295673587,0.008044760886500869,0.33950287250306627
2016-10-14,sideways,21,107.70688007029968,0.006984508592584147,0.008023821716034147,0.87047155828835
2016-10-17,sideways,22,107.04410969283028,-0.006172474291867573,0.008189263776052174,-0.7537276195593688
2016-10-18,sideways,23,106.09831516528725,-0.008874823826613549,0.008227361079268296,-1.0786962843987438
2016-10-19,sideways,24,105.56929812416551,-0.004998574268310365,0.00823113228790615,-0.6072766289584092
2016-10-20,sideways,25,105.64119548099733,0.0006808123818250037,0.008214093706910392,0.08288344473745736
2016-10-21,sideways,26,105.4377062920385,-0.0019280870829735753,0.008211820936307115,-0.23479409718359529
2016-10-24,sideways,27,105.60919281404236,0.0016251038084047396,0.008029267359596344,0.20239752092231222
2016-10-25,sideways,28,106.17434888742734,0.0053371230868799096,0.006986757920096873,0.7638912279367923
2016-10-26,sideways,29,106.548036493836,0.0035133866154728665,0.007045018569307741,0.4987050894059034
2016-10-27,sideways,30,106.53471455246894,-0.0001250400731077581,0.007020370937433626,-0.017811035089474615
2016-10-28,sideways,31,107.41701230907796,0.00824768064287265,0.005080119960669577,1.623520843351419
2016-10-31,sideways,32,107.61536679624392,0.00184488070355659,0.005051602801553545,0.36520699984353966
2016-11-01,sideways,33,108.45581395189872,0.007779393728707993,0.005262470915046213,1.4782777623464884
2016-11-02,sideways,34,108.5384398739097,0.0007615494378076203,0.005036499106136064,0.15120610999013379
2016-11-03,sideways,35,108.17905163728298,-0.0033166549092627103,0.005041103379980923,-0.6579224148494375
2016-11-04,bull,1,108.27569435906793,0.0008929601220968115,0.00490431871159388,0.18207628309021617
2016-11-07,bull,2,106.76999685304683,-0.014003741285480854,0.00593688879781024,-2.3587676580107058
2016-11-08,bull,3,107.51302088055029,0.006935005986898585,0.005815132854014783,1.1925791140112367
2016-11-09,bull,4,107.78104708148378,0.0024898627438997346,0.005781401913548116,0.4306676444799659
2016-11-10,bull,5,107.65845633129328,-0.0011380527849330865,0.00576824437881716,-0.1972962153116086
2016-11-11,bull,6,108.00450475934818,0.003209162327113536,0.005598167191739745,0.5732523194106719
2016-11-14,bull,7,108.52347542986725,0.0047935759971858005,0.005483420989427953,0.874194413747882
2016-11-15,bull,8,108.55488861146692,0.0002894178971512779,0.00500438705572967,0.05783283625512436
2016-11-16,bull,9,108.89083331392374,0.0030899202501766996,0.004804658964790465,0.6431091723304972
2016-11-17,bull,10,109.0152474495804,0.0011419061711347692,0.004801379369300436,0.2378287744634404
2016-11-18,bull,11,108.3833365567259,-0.005813401916987889,0.005023891080569994,-1.157151264578833
2016-11-21,bull,12,108.7274647793477,0.0031700726881673537,0.005039748265487997,0.6290140937943052
2016-11-22,bull,13,111.80468295225464,0.02790901863957114,0.007752263263784433,3.6001123400892805
2016-11-23,bull,14,111.54433877331388,-0.0023312777001702856,0.007825185391946857,-0.2979198042476382
2016-11-24,bull,15,111.54760057374966,2.924175965792829e-05,0.007822753641767138,0.0037380391863296187
2016-11-25,bull,16,111.97005691829862,0.003780075832289253,0.007706876827965576,0.4904808934499475
2016-11-28,bull,17,111.88132372532093,-0.00079278669061634,0.0077335558862335445,-0.1025125701913624
2016-11-29,bull,18,114.71125785504408,0.024979469838574093,0.009228522545376115,2.7067680352679937
2016-11-30,bull,19,114.1034331879977,-0.0053128240497576475,0.009397677279101638,-0.565333740665068
2016-12-01,bull,20,114.59828153032716,0.004327463090411545,0.009303633188798333,0.4651368989506006
2016-12-02,bull,21,115.12052296284048,0.004546796535636511,0.009298387266690517,0.48898764971044356
2016-12-05,bull,22,113.79052726122458,-0.011620327339195637,0.009080845217030268,-1.2796526161907056
2016-12-06,bull,23,114.34327115667506,0.0048457964659264635,0.009047381166777524,0.5356021125450635
2016-12-07,bull,24,116.00953630454586,0.014467322791082727,0.009395982196308479,1.539735015330988
2016-12-08,bull,25,116.21942072834096,0.001807565116967939,0.009339425099958188,0.19354136872686428
2016-12-09,bull,26,114.52456709816698,-0.014690602577312918,0.010217965452926992,-1.4377228661606716
2016-12-12,bull,27,115.02733588655124,0.004380443688648432,0.010214418493140852,0.42884905211099106
2016-12-13,bull,28,113.87421369557286,-0.010075352899818396,0.010609669085859903,-0.949638751056466
2016-12-14,bull,29,111.65267491419146,-0.019701514547329654,0.011698845934219992,-1.684056244360075
2016-12-15,bull,30,111.84761389898242,0.0017444186337236963,0.011699322304219469,0.149104246242926
2016-12-16,bull,31,113.59165337730556,0.015472675132222476,0.01198456014322784,1.2910507308827415
2016-12-19,bull,32,114.79054519598888,0.010499091777431146,0.012122316416205519,0.8660961665210791
2016-12-20,bull,33,116.10463944264228,0.011382727077882864,0.01080627791193453,1.0533439145879915
2016-12-21,bull,34,116.64335875572124,0.004629215110721573,0.01077531723838678,0.42961288362166433
2016-12-22,bull,35,116.94138370220486,0.002551751497651648,0.010762896446144709,0.23708780535240495
2016-12-23,bull,36,117.05254792318452,0.0009501462586703244,0.010761861418795227,0.08828828226787293
2016-12-26,bull,37,116.3929773133812,-0.0056507604007534655,0.010887519198118634,-0.5190126692708765
2016-12-27,bull,38,115.57836012850392,-0.007023458523311197,0.009605064117182404,-0.7312245329780779
2016-12-28,bull,39,116.28285327061444,0.006076870725917606,0.009587620268037009,0.6338247193807351
2016-12-29,bull,40,112.78919205666378,-0.030505093947705605,0.011840162214914721,-2.5764084472828586
2016-12-30,bull,41,112.07228108695271,-0.006376489389642934,0.011832689521550062,-0.5388875773364857
2017-01-02,bull,42,113.18938456862423,0.009918355493045483,0.011828121274648806,0.8385402265280691
2017-01-03,bull,43,115.44054634047616,0.01969326165722098,0.01260611714036139,1.5621988466352152
2017-01-04,bull,44,115.1193345685908,-0.0027863648995504623,0.012181573166186996,-0.22873604759726068
2017-01-05,bull,45,115.7261951883497,0.0052577324619558895,0.012238555881230934,0.4296039919235206
2017-01-06,bull,46,117.28549747898464,0.013384097164632463,0.01209983381472712,1.1061389246802897
2017-01-09,bull,47,117.57175677274408,0.002437731263019834,0.01208066530525466,0.20178783216181875
2017-01-10,bull,48,116.22329532624744,-0.011535542668928539,0.01215589778022368,-0.9489667384087096
2017-01-11,bull,49,116.42021455358052,0.0016928843144029331,0.011134811299599036,0.15203529443412245
2017-01-12,bull,50,115.48225278490771,-0.008089322155354527,0.011365630344684961,-0.7117354612133263
2017-01-13,bull,51,115.96941907752796,0.004209665094523692,0.010912009068036629,0.3857827709156337
2017-01-16,bull,52,115.08942813465724,-0.007617065593613392,0.01083677032865416,-0.7028907472065407
2017-01-17,bull,53,114.22320331851463,-0.007555004108181419,0.010627126202617018,-0.710916946325615
2017-01-18,bull,54,113.8823456318401,-0.0029885984093485033,0.010557948937166044,-0.28306619279319045
2017-01-19,bull,55,113.90948931148472,0.00023832004145232392,0.010527336144363424,0.022638209532230613
2017-01-20,bull,56,115.13441970370955,0.010696133120331176,0.010858002070303834,0.9850921975401568
2017-01-23,bull,57,114.35738780461509,-0.006771787428041008,0.010887073246014376,-0.6220025598266344
2017-01-24,bull,58,116.87681659410272,0.021792005208380972,0.011891894535578854,1.8325091215014055
2017-01-25,bull,59,116.71109863302031,-0.0014188918011787612,0.01182676633638958,-0.11997292927086897
2017-01-26,bull,60,116.4145273796444,-0.0025443055612203516,0.009414768997715171,-0.27024620166865676
2017-01-27,bull,61,118.19481703450624,0.015176921717938592,0.009685538227304783,1.566967303391864
2017-01-30,bull,62,117.67239744792067,-0.0044297842921306365,0.009650899058053976,-0.4590022406704009
2017-01-31,bull,63,118.0681929051074,0.003357892915186278,0.008715430522941391,0.38528135888954507
2017-02-01,bull,64,117.6694776679342,-0.003382706008777792,0.008730524528397218,-0.38745736270198666
2017-02-02,bull,65,117.67022434199556,6.345500185356222e-06,0.008677564946322963,0.0007312535514983461
2017-02-03,bull,66,118.14106288239849,0.003993355633189471,0.008203818401314643,0.48676792169723615
2017-02-06,bull,67,118.64686499547877,0.004272201601878579,0.00823841343088241,0.5185709163203511
2017-02-07,bull,68,117.55549322250953,-0.009241055405694028,0.008077044082849805,-1.1441135285265804
2017-02-08,bull,69,118.30124066508344,0.006323753538639687,0.008176693576173821,0.7733876144101277
2017-02-09,bear,1,117.43871543925148,-0.0073176315881096025,0.008134242084262517,-0.8996082870790351
2017-02-10,bear,2,119.23173681767074,0.015152340874695504,0.008719770640031323,1.737699476306532
2017-02-13,bear,3,119.26057646734054,0.00024184972180552383,0.008466036564721025,0.028567053775002606
2017-02-14,bear,4,119.13943954313002,-0.001016249383394945,0.008208916154680883,-0.12379824135680323
2017-02-15,bear,5,118.0497690867762,-0.009188260535496246,0.008522526958294183,-1.0781145756956705
2017-02-16,bear,6,117.38915570704609,-0.005611774807231423,0.008677816217514869,-0.6466805318952132
2017-02-17,bear,7,112.9925261779016,-0.0381728561530673,0.012142107428328757,-3.143841081821282
2017-02-20,bear,8,115.85143032261992,0.024986920628245035,0.013355230645913754,1.8709463947663219
2017-02-21,bear,9,115.19719485272554,-0.0056631994061065345,0.012447805773084129,-0.45495563710931786
2017-02-22,bear,10,116.80610085948396,0.013869904687442142,0.012865322373862282,1.0780845037836604
2017-02-23,bear,11,117.40222151106092,0.005090527380401329,0.012897813159762803,0.3946814329953394
2017-02-24,bear,12,113.9380259344331,-0.029951161377540822,0.01407452059268507,-2.128041319795098
2017-02-27,bear,13,117.291938180688,0.029011356666295323,0.01564832515309411,1.8539592181569007
2017-02-28,bear,14,117.52334875333575,0.001971001552628699,0.015634973639650246,0.12606363132140147
2017-03-01,bear,15,118.08073062486592,0.004731521736440017,0.015654159159164127,0.30225333014262407
2017-03-02,bear,16,114.965226597533,-0.026738843149002336,0.01677173816738739,-1.5942797867543606
2017-03-03,bear,17,115.47277552175603,0.004405087184362811,0.016778651512301505,0.26254119296375866
2017-03-06,bear,18,108.9756448160598,-0.05791037720183726,0.020962262843213005,-2.762601424997732
2017-03-07,bear,19,108.80071555542258,-0.0016065040113727705,0.0209361141632778,-0.07673362873568
2017-03-08,bear,20,107.7750984329589,-0.009471277244563408,0.020828997869815735,-0.45471593514773334
2017-03-09,bear,21,108.0615834402462,0.00265464769976024,0.020881309067768927,0.12713032938427157
2017-03-10,bear,22,106.44231791479784,-0.015098059052422425,0.02050086797985529,-0.7364595034345954
2017-03-13,bear,23,106.23386799628886,-0.001960256945226405,0.020473322122071216,-0.09574689117567074
2017-03-14,bear,24,104.45438027444264,-0.016892541963478485,0.02058623220021439,-0.820574731655002
2017-03-15,bear,25,101.85034318166196,-0.02524591154209299,0.021002351599937186,-1.202051657023421
2017-03-16,bear,26,103.44377460294172,0.015523712397172118,0.02161870347223099,0.718068612075288
2017-03-17,bear,27,98.81874965093928,-0.04574086400154193,0.022262175392512087,-2.0546448491699034
2017-03-20,bear,28,100.82045751935736,0.02005392608232304,0.02191726378312802,0.9149831055900608
2017-03-21,bear,29,95.78794603220068,-0.05120443386456617,0.02403967150372177,-2.1299972363032835
2017-03-22,bear,30,98.4161874014648,0.027068443879265908,0.024873734790879974,1.0882339989083838
2017-03-23,bear,31,95.250591716848,-0.032694070403120945,0.02521451960475614,-1.2966366567996783
2017-03-24,bear,32,91.50897066945046,-0.040074218658744644,0.025722964788790856,-1.5579160095965123
2017-03-27,bear,33,89.42827963166015,-0.023000048444439397,0.024043436215791424,-0.9566040493551939
